Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
21-03-2024,16:45:00,230.46,0.08,18.44,46
21-03-2024,17:00:00,235.3,0.09,21.18,53
21-03-2024,17:15:00,238.94,0.06,14.34,36
21-03-2024,17:30:00,230.36,0.08,18.43,46
21-03-2024,17:45:00,236.69,0.04,9.47,24
21-03-2024,18:00:00,234.06,0.09,21.07,53
21-03-2024,18:15:00,233.14,0.05,11.66,29
21-03-2024,18:30:00,230.68,0.06,13.84,35
21-03-2024,18:45:00,238.37,0.09,21.45,54
21-03-2024,19:00:00,239.77,0.1,23.98,6
21-03-2024,19:15:00,232.55,0.05,11.63,29
21-03-2024,19:30:00,235.97,0.05,11.8,3
21-03-2024,19:45:00,235.68,0.04,9.43,24
21-03-2024,20:00:00,235.53,0.05,11.78,29
21-03-2024,20:15:00,231.74,0.08,18.54,46
21-03-2024,20:30:00,238.0,0.09,21.42,54
21-03-2024,20:45:00,234.18,0.06,14.05,35
21-03-2024,21:00:00,239.9,0.07,16.79,42
21-03-2024,21:15:00,231.62,0.09,20.85,52
21-03-2024,21:30:00,231.97,0.05,11.6,29
21-03-2024,21:45:00,239.2,0.07,16.74,42
21-03-2024,22:00:00,237.27,0.08,18.98,47
21-03-2024,22:15:00,234.56,0.07,16.42,41
21-03-2024,22:30:00,230.01,0.06,13.8,35
21-03-2024,22:45:00,234.45,0.04,9.38,23
21-03-2024,23:00:00,236.23,0.09,21.26,53
21-03-2024,23:15:00,238.66,0.09,21.48,54
21-03-2024,23:30:00,230.74,0.05,11.54,29
21-03-2024,23:45:00,232.58,0.03,6.98,17
22-03-2024,00:00:00,239.36,0.07,16.76,42
22-03-2024,00:15:00,234.89,0.06,14.09,35
22-03-2024,00:30:00,234.91,0.1,23.49,59
22-03-2024,00:45:00,234.78,0.08,18.78,47
22-03-2024,00:00:00,234.16,0.06,14.05,35
22-03-2024,00:15:00,235.11,0.04,9.4,24
22-03-2024,00:30:00,237.64,0.08,19.01,48
22-03-2024,00:45:00,239.61,0.05,11.98,3
22-03-2024,01:00:00,230.97,0.04,9.24,23
22-03-2024,01:15:00,237.96,0.09,21.42,54
22-03-2024,01:30:00,237.03,0.09,21.33,53
22-03-2024,01:45:00,237.71,0.03,7.13,18
22-03-2024,02:00:00,234.59,0.06,14.08,35
22-03-2024,02:15:00,237.25,0.07,16.61,42
22-03-2024,02:30:00,235.61,0.04,9.42,24
22-03-2024,02:45:00,238.74,0.04,9.55,24
22-03-2024,03:00:00,230.92,0.08,18.47,46
22-03-2024,03:15:00,231.97,0.06,13.92,35
22-03-2024,03:30:00,236.32,0.04,9.45,24
22-03-2024,03:45:00,234.21,0.05,11.71,29
22-03-2024,04:00:00,233.44,0.05,11.67,29
22-03-2024,04:15:00,233.07,0.09,20.98,52
22-03-2024,04:30:00,236.48,0.1,23.65,59
22-03-2024,04:45:00,232.92,0.06,13.98,35
22-03-2024,05:00:00,230.88,0.08,18.47,46
22-03-2024,05:15:00,230.33,0.1,23.03,58
22-03-2024,05:30:00,238.8,0.04,9.55,24
22-03-2024,05:45:00,239.71,0.04,9.59,24
22-03-2024,06:00:00,236.68,0.05,11.83,3
22-03-2024,06:15:00,235.48,0.07,16.48,41
22-03-2024,06:30:00,239.01,0.09,21.51,54
22-03-2024,06:45:00,233.2,0.04,9.33,23
22-03-2024,07:00:00,238.52,0.1,23.85,6
22-03-2024,07:15:00,239.16,0.08,19.13,48
22-03-2024,07:30:00,234.85,0.05,11.74,29
22-03-2024,07:45:00,231.2,0.08,18.5,46
22-03-2024,08:00:00,238.65,0.09,21.48,54
22-03-2024,08:15:00,237.0,0.1,23.7,59
22-03-2024,08:30:00,238.34,0.06,14.3,36
22-03-2024,08:45:00,235.52,0.05,11.78,29
22-03-2024,09:00:00,235.78,0.1,23.58,59
22-03-2024,09:15:00,230.37,0.03,6.91,17
22-03-2024,09:30:00,232.26,0.06,13.94,35
22-03-2024,09:45:00,231.28,0.04,9.25,23
22-03-2024,10:00:00,233.79,0.09,21.04,53
22-03-2024,10:15:00,237.52,0.04,9.5,24
22-03-2024,10:30:00,234.35,0.08,18.75,47
22-03-2024,10:45:00,233.16,0.04,9.33,23
22-03-2024,11:00:00,233.6,0.07,16.35,41
22-03-2024,11:15:00,238.25,0.08,19.06,48
22-03-2024,11:30:00,239.15,0.1,23.92,6
22-03-2024,11:45:00,239.52,0.03,7.19,18
22-03-2024,12:00:00,235.59,0.08,18.85,47
22-03-2024,12:15:00,238.84,0.07,16.72,42
22-03-2024,12:30:00,237.16,0.06,14.23,36
22-03-2024,12:45:00,238.9,0.1,23.89,6
22-03-2024,13:00:00,231.38,0.09,20.82,52
22-03-2024,13:15:00,235.04,0.1,23.5,59
22-03-2024,13:30:00,231.29,0.08,18.5,46
22-03-2024,13:45:00,238.77,0.06,14.33,36
22-03-2024,14:00:00,238.41,0.03,7.15,18
22-03-2024,14:15:00,236.99,0.05,11.85,3
22-03-2024,14:30:00,232.8,0.07,16.3,41
22-03-2024,14:45:00,234.7,0.04,9.39,23
22-03-2024,15:00:00,233.63,0.07,16.35,41
22-03-2024,15:15:00,231.77,0.07,16.22,41
22-03-2024,15:30:00,239.53,0.07,16.77,42
22-03-2024,15:45:00,237.12,0.05,11.86,3
22-03-2024,16:00:00,236.31,0.06,14.18,35
22-03-2024,16:15:00,230.93,0.06,13.86,35
22-03-2024,16:30:00,235.92,0.04,9.44,24
22-03-2024,16:45:00,231.32,0.08,18.51,46
22-03-2024,17:00:00,230.39,0.07,16.13,4
22-03-2024,17:15:00,239.37,0.06,14.36,36
22-03-2024,17:30:00,239.78,0.05,11.99,3
22-03-2024,17:45:00,236.62,0.03,7.1,18
22-03-2024,18:00:00,233.62,0.05,11.68,29
22-03-2024,18:15:00,232.42,0.08,18.59,46
22-03-2024,18:30:00,231.93,0.04,9.28,23
22-03-2024,18:45:00,230.54,0.06,13.83,35
22-03-2024,19:00:00,235.27,0.03,7.06,18
22-03-2024,19:15:00,231.98,0.09,20.88,52
22-03-2024,19:30:00,239.28,0.07,16.75,42
22-03-2024,19:45:00,230.45,0.07,16.13,4
22-03-2024,20:00:00,231.54,0.1,23.15,58
22-03-2024,20:15:00,235.42,0.09,21.19,53
22-03-2024,20:30:00,233.59,0.08,18.69,47
22-03-2024,20:45:00,239.66,0.03,7.19,18
22-03-2024,21:00:00,233.58,0.03,7.01,18
22-03-2024,21:15:00,236.22,0.07,16.54,41
22-03-2024,21:30:00,230.72,0.08,18.46,46
22-03-2024,21:45:00,238.7,0.08,19.1,48
22-03-2024,22:00:00,234.28,0.08,18.74,47
22-03-2024,22:15:00,231.79,0.06,13.91,35
22-03-2024,22:30:00,231.92,0.04,9.28,23
22-03-2024,22:45:00,236.15,0.05,11.81,3
22-03-2024,23:00:00,230.04,0.07,16.1,4
22-03-2024,23:15:00,231.67,0.03,6.95,17
22-03-2024,23:30:00,237.26,0.08,18.98,47
22-03-2024,23:45:00,235.72,0.07,16.5,41
23-03-2024,00:00:00,235.35,0.07,16.47,41
23-03-2024,00:15:00,235.63,0.09,21.21,53
23-03-2024,00:30:00,237.85,0.05,11.89,3
23-03-2024,00:45:00,236.55,0.1,23.66,59
23-03-2024,00:00:00,239.93,0.03,7.2,18
23-03-2024,00:15:00,235.3,0.08,18.82,47
23-03-2024,00:30:00,230.18,0.08,18.41,46
23-03-2024,00:45:00,231.87,0.05,11.59,29
23-03-2024,01:00:00,232.65,0.06,13.96,35
23-03-2024,01:15:00,233.63,0.1,23.36,58
23-03-2024,01:30:00,231.76,0.08,18.54,46
23-03-2024,01:45:00,236.66,0.07,16.57,41
23-03-2024,02:00:00,239.72,0.09,21.57,54
23-03-2024,02:15:00,237.25,0.06,14.23,36
23-03-2024,02:30:00,230.28,0.05,11.51,29
23-03-2024,02:45:00,230.1,0.09,20.71,52
23-03-2024,03:00:00,237.15,0.07,16.6,42
23-03-2024,03:15:00,239.88,0.06,14.39,36
23-03-2024,03:30:00,235.15,0.04,9.41,24
23-03-2024,03:45:00,237.2,0.04,9.49,24
23-03-2024,04:00:00,235.21,0.1,23.52,59
23-03-2024,04:15:00,235.12,0.1,23.51,59
23-03-2024,04:30:00,231.13,0.06,13.87,35
23-03-2024,04:45:00,238.58,0.04,9.54,24
23-03-2024,05:00:00,232.79,0.06,13.97,35
23-03-2024,05:15:00,235.98,0.09,21.24,53
23-03-2024,05:30:00,237.93,0.06,14.28,36
23-03-2024,05:45:00,237.76,0.09,21.4,53
23-03-2024,06:00:00,232.2,0.1,23.22,58
23-03-2024,06:15:00,233.89,0.1,23.39,58
23-03-2024,06:30:00,238.12,0.09,21.43,54
23-03-2024,06:45:00,234.14,0.07,16.39,41
23-03-2024,07:00:00,235.55,0.04,9.42,24
23-03-2024,07:15:00,233.95,0.1,23.39,58
23-03-2024,07:30:00,239.26,0.06,14.36,36
23-03-2024,07:45:00,237.58,0.07,16.63,42
23-03-2024,08:00:00,234.46,0.08,18.76,47
23-03-2024,08:15:00,230.01,0.1,23.0,57
23-03-2024,08:30:00,239.3,0.09,21.54,54
23-03-2024,08:45:00,236.94,0.09,21.32,53
23-03-2024,09:00:00,239.83,0.05,11.99,3
23-03-2024,09:15:00,237.42,0.08,18.99,47
23-03-2024,09:30:00,236.99,0.08,18.96,47
23-03-2024,09:45:00,239.11,0.09,21.52,54
23-03-2024,10:00:00,230.52,0.1,23.05,58
23-03-2024,10:15:00,235.78,0.09,21.22,53
23-03-2024,10:30:00,235.68,0.03,7.07,18
23-03-2024,10:45:00,237.72,0.05,11.89,3
23-03-2024,11:00:00,239.29,0.07,16.75,42
23-03-2024,11:15:00,236.17,0.06,14.17,35
23-03-2024,11:30:00,231.76,0.05,11.59,29
23-03-2024,11:45:00,234.27,0.04,9.37,23
23-03-2024,12:00:00,234.73,0.04,9.39,23
23-03-2024,12:15:00,232.41,0.07,16.27,41
23-03-2024,12:30:00,231.58,0.06,13.89,35
23-03-2024,12:45:00,234.24,0.04,9.37,23
23-03-2024,13:00:00,239.77,0.04,9.59,24
23-03-2024,13:15:00,237.04,0.06,14.22,36
23-03-2024,13:30:00,234.28,0.08,18.74,47
23-03-2024,13:45:00,234.82,0.05,11.74,29
23-03-2024,14:00:00,232.89,0.04,9.32,23
23-03-2024,14:15:00,232.67,0.03,6.98,17
23-03-2024,14:30:00,232.53,0.05,11.63,29
23-03-2024,14:45:00,231.37,0.04,9.25,23
23-03-2024,15:00:00,233.26,0.08,18.66,47
23-03-2024,15:15:00,231.87,0.09,20.87,52
23-03-2024,15:30:00,230.41,0.08,18.43,46
23-03-2024,15:45:00,231.6,0.04,9.26,23
23-03-2024,16:00:00,234.26,0.06,14.06,35
23-03-2024,16:15:00,231.11,0.07,16.18,4
23-03-2024,16:30:00,232.77,0.09,20.95,52
23-03-2024,16:45:00,238.75,0.04,9.55,24
23-03-2024,17:00:00,235.88,0.08,18.87,47
23-03-2024,17:15:00,231.85,0.09,20.87,52
23-03-2024,17:30:00,238.13,0.06,14.29,36
23-03-2024,17:45:00,238.08,0.06,14.28,36
23-03-2024,18:00:00,232.36,0.09,20.91,52
23-03-2024,18:15:00,239.23,0.06,14.35,36
23-03-2024,18:30:00,239.44,0.06,14.37,36
23-03-2024,18:45:00,233.96,0.05,11.7,29
23-03-2024,19:00:00,230.74,0.06,13.84,35
23-03-2024,19:15:00,234.61,0.1,23.46,59
23-03-2024,19:30:00,235.42,0.1,23.54,59
23-03-2024,19:45:00,238.53,0.04,9.54,24
23-03-2024,20:00:00,235.26,0.05,11.76,29
23-03-2024,20:15:00,237.59,0.05,11.88,3
23-03-2024,20:30:00,238.81,0.03,7.16,18
23-03-2024,20:45:00,233.99,0.03,7.02,18
23-03-2024,21:00:00,233.59,0.1,23.36,58
23-03-2024,21:15:00,238.9,0.06,14.33,36
23-03-2024,21:30:00,230.41,0.07,16.13,4
23-03-2024,21:45:00,234.09,0.09,21.07,53
23-03-2024,22:00:00,235.51,0.05,11.78,29
23-03-2024,22:15:00,236.16,0.05,11.81,3
23-03-2024,22:30:00,236.82,0.06,14.21,36
23-03-2024,22:45:00,239.9,0.08,19.19,48
23-03-2024,23:00:00,234.38,0.08,18.75,47
23-03-2024,23:15:00,239.02,0.04,9.56,24
23-03-2024,23:30:00,233.62,0.05,11.68,29
23-03-2024,23:45:00,234.25,0.07,16.4,41
24-03-2024,00:00:00,235.0,0.08,18.8,47
24-03-2024,00:15:00,232.78,0.09,20.95,52
24-03-2024,00:30:00,239.94,0.06,14.4,36
24-03-2024,00:45:00,232.95,0.05,11.65,29
24-03-2024,00:00:00,235.12,0.05,11.76,29
24-03-2024,00:15:00,233.44,0.04,9.34,23
24-03-2024,00:30:00,236.94,0.04,9.48,24
24-03-2024,00:45:00,233.38,0.05,11.67,29
24-03-2024,01:00:00,237.01,0.06,14.22,36
24-03-2024,01:15:00,233.79,0.03,7.01,18
24-03-2024,01:30:00,232.64,0.04,9.31,23
24-03-2024,01:45:00,231.94,0.1,23.19,58
24-03-2024,02:00:00,234.02,0.08,18.72,47
24-03-2024,02:15:00,231.66,0.04,9.27,23
24-03-2024,02:30:00,235.66,0.08,18.85,47
24-03-2024,02:45:00,236.63,0.03,7.1,18
24-03-2024,03:00:00,231.36,0.08,18.51,46
24-03-2024,03:15:00,236.1,0.08,18.89,47
24-03-2024,03:30:00,236.9,0.04,9.48,24
24-03-2024,03:45:00,237.59,0.05,11.88,3
24-03-2024,04:00:00,230.58,0.05,11.53,29
24-03-2024,04:15:00,238.62,0.06,14.32,36
24-03-2024,04:30:00,234.17,0.07,16.39,41
24-03-2024,04:45:00,238.51,0.04,9.54,24
24-03-2024,05:00:00,231.3,0.04,9.25,23
24-03-2024,05:15:00,233.14,0.06,13.99,35
24-03-2024,05:30:00,237.85,0.08,19.03,48
24-03-2024,05:45:00,238.98,0.07,16.73,42
24-03-2024,06:00:00,233.45,0.08,18.68,47
24-03-2024,06:15:00,238.42,0.08,19.07,48
24-03-2024,06:30:00,230.83,0.05,11.54,29
24-03-2024,06:45:00,235.14,0.07,16.46,41
24-03-2024,07:00:00,234.58,0.05,11.73,29
24-03-2024,07:15:00,234.83,0.04,9.39,23
24-03-2024,07:30:00,230.82,0.04,9.23,23
24-03-2024,07:45:00,233.56,0.06,14.01,35
24-03-2024,08:00:00,234.56,0.08,18.76,47
24-03-2024,08:15:00,231.18,0.09,20.81,52
24-03-2024,08:30:00,239.29,0.07,16.75,42
24-03-2024,08:45:00,233.14,0.1,23.31,58
24-03-2024,09:00:00,239.75,0.06,14.38,36
24-03-2024,09:15:00,234.72,0.07,16.43,41
24-03-2024,09:30:00,230.52,0.09,20.75,52
24-03-2024,09:45:00,237.56,0.08,19.0,47
24-03-2024,10:00:00,233.18,0.06,13.99,35
24-03-2024,10:15:00,234.86,0.04,9.39,23
24-03-2024,10:30:00,235.67,0.07,16.5,41
24-03-2024,10:45:00,232.71,0.07,16.29,41
24-03-2024,11:00:00,232.62,0.05,11.63,29
24-03-2024,11:15:00,238.72,0.07,16.71,42
24-03-2024,11:30:00,230.12,0.05,11.51,29
24-03-2024,11:45:00,234.18,0.05,11.71,29
24-03-2024,12:00:00,234.12,0.09,21.07,53
24-03-2024,12:15:00,231.06,0.08,18.48,46
24-03-2024,12:30:00,230.48,0.04,9.22,23
24-03-2024,12:45:00,234.26,0.03,7.03,18
24-03-2024,13:00:00,238.89,0.07,16.72,42
24-03-2024,13:15:00,236.44,0.03,7.09,18
24-03-2024,13:30:00,237.9,0.04,9.52,24
24-03-2024,13:45:00,231.94,0.04,9.28,23
24-03-2024,14:00:00,237.76,0.08,19.02,48
24-03-2024,14:15:00,232.19,0.04,9.29,23
24-03-2024,14:30:00,232.3,0.1,23.23,58
24-03-2024,14:45:00,234.48,0.08,18.76,47
24-03-2024,15:00:00,234.48,0.09,21.1,53
24-03-2024,15:15:00,239.99,0.05,12.0,3
24-03-2024,15:30:00,238.62,0.03,7.16,18
24-03-2024,15:45:00,234.89,0.06,14.09,35
24-03-2024,16:00:00,237.71,0.09,21.39,53
24-03-2024,16:15:00,234.42,0.09,21.1,53
24-03-2024,16:30:00,230.0,0.04,9.2,23
24-03-2024,16:45:00,235.33,0.03,7.06,18
24-03-2024,17:00:00,233.17,0.04,9.33,23
24-03-2024,17:15:00,230.23,0.06,13.81,35
24-03-2024,17:30:00,234.26,0.07,16.4,41
24-03-2024,17:45:00,236.5,0.08,18.92,47
24-03-2024,18:00:00,234.85,0.05,11.74,29
24-03-2024,18:15:00,232.32,0.08,18.59,46
24-03-2024,18:30:00,239.9,0.09,21.59,54
24-03-2024,18:45:00,233.27,0.05,11.66,29
24-03-2024,19:00:00,238.58,0.09,21.47,54
24-03-2024,19:15:00,232.52,0.08,18.6,47
24-03-2024,19:30:00,233.97,0.08,18.72,47
24-03-2024,19:45:00,231.57,0.1,23.16,58
24-03-2024,20:00:00,239.35,0.1,23.94,6
24-03-2024,20:15:00,235.36,0.08,18.83,47
24-03-2024,20:30:00,239.38,0.05,11.97,3
24-03-2024,20:45:00,231.12,0.09,20.8,52
24-03-2024,21:00:00,239.3,0.05,11.97,3
24-03-2024,21:15:00,231.64,0.07,16.21,41
24-03-2024,21:30:00,234.03,0.06,14.04,35
24-03-2024,21:45:00,238.56,0.08,19.08,48
24-03-2024,22:00:00,235.69,0.04,9.43,24
24-03-2024,22:15:00,234.22,0.04,9.37,23
24-03-2024,22:30:00,236.94,0.08,18.96,47
24-03-2024,22:45:00,238.29,0.07,16.68,42
24-03-2024,23:00:00,230.38,0.07,16.13,4
24-03-2024,23:15:00,231.97,0.05,11.6,29
24-03-2024,23:30:00,234.37,0.08,18.75,47
24-03-2024,23:45:00,239.38,0.05,11.97,3
25-03-2024,00:00:00,236.7,0.03,7.1,18
25-03-2024,00:15:00,234.62,0.09,21.12,53
25-03-2024,00:30:00,238.73,0.09,21.49,54
25-03-2024,00:45:00,231.35,0.05,11.57,29
25-03-2024,00:00:00,238.63,0.09,21.48,54
25-03-2024,00:15:00,239.14,0.07,16.74,42
25-03-2024,00:30:00,234.57,0.07,16.42,41
25-03-2024,00:45:00,235.77,0.06,14.15,35
25-03-2024,01:00:00,232.15,0.08,18.57,46
25-03-2024,01:15:00,239.24,0.05,11.96,3
25-03-2024,01:30:00,238.78,0.04,9.55,24
25-03-2024,01:45:00,230.86,0.06,13.85,35
25-03-2024,02:00:00,234.92,0.05,11.75,29
25-03-2024,02:15:00,231.56,0.06,13.89,35
25-03-2024,02:30:00,236.85,0.05,11.84,3
25-03-2024,02:45:00,237.65,0.04,9.51,24
25-03-2024,03:00:00,237.13,0.07,16.6,42
25-03-2024,03:15:00,237.17,0.08,18.97,47
25-03-2024,03:30:00,236.49,0.05,11.82,3
25-03-2024,03:45:00,231.76,0.09,20.86,52
25-03-2024,04:00:00,231.58,0.06,13.89,35
25-03-2024,04:15:00,230.19,0.07,16.11,4
25-03-2024,04:30:00,237.32,0.09,21.36,53
25-03-2024,04:45:00,238.41,0.05,11.92,3
25-03-2024,05:00:00,239.21,0.09,21.53,54
25-03-2024,05:15:00,231.47,0.09,20.83,52
25-03-2024,05:30:00,234.59,0.05,11.73,29
25-03-2024,05:45:00,239.43,0.03,7.18,18
25-03-2024,06:00:00,232.43,0.07,16.27,41
25-03-2024,06:15:00,238.26,0.07,16.68,42
25-03-2024,06:30:00,233.29,0.1,23.33,58
25-03-2024,06:45:00,230.04,0.06,13.8,35
25-03-2024,07:00:00,239.64,0.04,9.59,24
25-03-2024,07:15:00,235.97,0.05,11.8,3
25-03-2024,07:30:00,236.09,0.08,18.89,47
25-03-2024,07:45:00,231.6,0.07,16.21,41
25-03-2024,08:00:00,235.74,0.06,14.14,35
25-03-2024,08:15:00,239.67,0.05,11.98,3
25-03-2024,08:30:00,234.16,0.08,18.73,47
25-03-2024,08:45:00,238.16,0.09,21.43,54
25-03-2024,09:00:00,234.51,0.04,9.38,23
25-03-2024,09:15:00,235.0,0.04,9.4,24
25-03-2024,09:30:00,234.32,0.06,14.06,35
25-03-2024,09:45:00,234.39,0.09,21.1,53
25-03-2024,10:00:00,234.63,0.07,16.42,41
25-03-2024,10:15:00,230.67,0.1,23.07,58
25-03-2024,10:30:00,238.02,0.05,11.9,3
25-03-2024,10:45:00,236.27,0.03,7.09,18
25-03-2024,11:00:00,231.36,0.06,13.88,35
25-03-2024,11:15:00,236.02,0.06,14.16,35
25-03-2024,11:30:00,230.92,0.04,9.24,23
25-03-2024,11:45:00,230.8,0.09,20.77,52
25-03-2024,12:00:00,238.45,0.04,9.54,24
25-03-2024,12:15:00,231.7,0.09,20.85,52
25-03-2024,12:30:00,233.72,0.1,23.37,58
25-03-2024,12:45:00,232.36,0.09,20.91,52
25-03-2024,13:00:00,233.02,0.06,13.98,35
25-03-2024,13:15:00,236.93,0.04,9.48,24
25-03-2024,13:30:00,239.82,0.04,9.59,24
25-03-2024,13:45:00,232.57,0.03,6.98,17
25-03-2024,14:00:00,238.98,0.07,16.73,42
25-03-2024,14:15:00,235.63,0.03,7.07,18
25-03-2024,14:30:00,234.36,0.03,7.03,18
25-03-2024,14:45:00,231.19,0.06,13.87,35
25-03-2024,15:00:00,236.59,0.06,14.2,35
25-03-2024,15:15:00,237.59,0.1,23.76,59
25-03-2024,15:30:00,231.1,0.09,20.8,52
25-03-2024,15:45:00,231.42,0.06,13.89,35
25-03-2024,16:00:00,234.91,0.08,18.79,47
25-03-2024,16:15:00,236.76,0.06,14.21,36
25-03-2024,16:30:00,236.61,0.09,21.29,53
25-03-2024,16:45:00,230.05,0.1,23.01,58
25-03-2024,17:00:00,232.35,0.09,20.91,52
25-03-2024,17:15:00,230.64,0.08,18.45,46
25-03-2024,17:30:00,233.98,0.08,18.72,47
25-03-2024,17:45:00,233.39,0.06,14.0,35
25-03-2024,18:00:00,238.82,0.05,11.94,3
25-03-2024,18:15:00,235.59,0.04,9.42,24
25-03-2024,18:30:00,238.82,0.05,11.94,3
25-03-2024,18:45:00,231.28,0.08,18.5,46
25-03-2024,19:00:00,236.37,0.04,9.45,24
25-03-2024,19:15:00,231.47,0.09,20.83,52
25-03-2024,19:30:00,234.35,0.06,14.06,35
25-03-2024,19:45:00,235.44,0.1,23.54,59
25-03-2024,20:00:00,236.59,0.09,21.29,53
25-03-2024,20:15:00,234.62,0.05,11.73,29
25-03-2024,20:30:00,235.71,0.09,21.21,53
25-03-2024,20:45:00,239.45,0.1,23.95,6
25-03-2024,21:00:00,239.91,0.04,9.6,24
25-03-2024,21:15:00,236.54,0.08,18.92,47
25-03-2024,21:30:00,233.01,0.07,16.31,41
25-03-2024,21:45:00,232.7,0.06,13.96,35
25-03-2024,22:00:00,232.62,0.09,20.94,52
25-03-2024,22:15:00,231.05,0.06,13.86,35
25-03-2024,22:30:00,237.02,0.05,11.85,3
25-03-2024,22:45:00,233.22,0.05,11.66,29
25-03-2024,23:00:00,238.45,0.08,19.08,48
25-03-2024,23:15:00,230.39,0.07,16.13,4
25-03-2024,23:30:00,236.86,0.08,18.95,47
25-03-2024,23:45:00,238.54,0.03,7.16,18
26-03-2024,00:00:00,239.21,0.04,9.57,24
26-03-2024,00:15:00,239.58,0.03,7.19,18
26-03-2024,00:30:00,232.04,0.08,18.56,46
26-03-2024,00:45:00,234.17,0.08,18.73,47
26-03-2024,00:00:00,230.41,0.07,16.13,4
26-03-2024,00:15:00,233.3,0.09,21.0,53
26-03-2024,00:30:00,239.36,0.1,23.94,6
26-03-2024,00:45:00,234.41,0.09,21.1,53
26-03-2024,01:00:00,238.99,0.08,19.12,48
26-03-2024,01:15:00,231.58,0.06,13.89,35
26-03-2024,01:30:00,236.68,0.03,7.1,18
26-03-2024,01:45:00,238.77,0.04,9.55,24
26-03-2024,02:00:00,234.22,0.07,16.4,41
26-03-2024,02:15:00,230.4,0.04,9.22,23
26-03-2024,02:30:00,238.94,0.07,16.73,42
26-03-2024,02:45:00,231.11,0.08,18.49,46
26-03-2024,03:00:00,234.79,0.04,9.39,23
26-03-2024,03:15:00,237.76,0.07,16.64,42
26-03-2024,03:30:00,232.23,0.05,11.61,29
26-03-2024,03:45:00,239.3,0.09,21.54,54
26-03-2024,04:00:00,239.57,0.05,11.98,3
26-03-2024,04:15:00,235.89,0.1,23.59,59
26-03-2024,04:30:00,235.55,0.05,11.78,29
26-03-2024,04:45:00,231.61,0.06,13.9,35
26-03-2024,05:00:00,239.75,0.09,21.58,54
26-03-2024,05:15:00,237.64,0.07,16.63,42
26-03-2024,05:30:00,236.71,0.1,23.67,59
26-03-2024,05:45:00,232.78,0.06,13.97,35
26-03-2024,06:00:00,234.79,0.1,23.48,59
26-03-2024,06:15:00,238.87,0.1,23.89,6
26-03-2024,06:30:00,236.03,0.05,11.8,3
26-03-2024,06:45:00,234.3,0.04,9.37,23
26-03-2024,07:00:00,237.32,0.07,16.61,42
26-03-2024,07:15:00,235.52,0.09,21.2,53
26-03-2024,07:30:00,231.55,0.09,20.84,52
26-03-2024,07:45:00,238.5,0.1,23.85,6
26-03-2024,08:00:00,231.16,0.05,11.56,29
26-03-2024,08:15:00,230.18,0.08,18.41,46
26-03-2024,08:30:00,238.52,0.08,19.08,48
26-03-2024,08:45:00,237.03,0.03,7.11,18
26-03-2024,09:00:00,231.83,0.04,9.27,23
26-03-2024,09:15:00,230.37,0.07,16.13,4
26-03-2024,09:30:00,232.65,0.09,20.94,52
26-03-2024,09:45:00,237.81,0.1,23.78,59
26-03-2024,10:00:00,237.98,0.03,7.14,18
26-03-2024,10:15:00,232.38,0.09,20.91,52
26-03-2024,10:30:00,231.65,0.08,18.53,46
26-03-2024,10:45:00,238.99,0.05,11.95,3
26-03-2024,11:00:00,238.86,0.05,11.94,3
26-03-2024,11:15:00,231.95,0.09,20.88,52
26-03-2024,11:30:00,232.17,0.07,16.25,41
26-03-2024,11:45:00,236.67,0.04,9.47,24
26-03-2024,12:00:00,232.1,0.05,11.61,29
26-03-2024,12:15:00,238.03,0.04,9.52,24
26-03-2024,12:30:00,231.63,0.06,13.9,35
26-03-2024,12:45:00,238.71,0.04,9.55,24
26-03-2024,13:00:00,237.0,0.06,14.22,36
26-03-2024,13:15:00,234.25,0.08,18.74,47
26-03-2024,13:30:00,232.42,0.06,13.95,35
26-03-2024,13:45:00,238.57,0.1,23.86,6
26-03-2024,14:00:00,237.8,0.04,9.51,24
26-03-2024,14:15:00,230.23,0.09,20.72,52
26-03-2024,14:30:00,239.64,0.05,11.98,3
26-03-2024,14:45:00,232.46,0.06,13.95,35
26-03-2024,15:00:00,235.14,0.05,11.76,29
26-03-2024,15:15:00,239.02,0.04,9.56,24
26-03-2024,15:30:00,237.65,0.08,19.01,48
26-03-2024,15:45:00,236.66,0.07,16.57,41
26-03-2024,16:00:00,238.06,0.04,9.52,24
26-03-2024,16:15:00,237.51,0.09,21.38,53
26-03-2024,16:30:00,231.99,0.09,20.88,52
26-03-2024,16:45:00,231.72,0.06,13.9,35
26-03-2024,17:00:00,234.82,0.09,21.13,53
26-03-2024,17:15:00,234.55,0.05,11.73,29
26-03-2024,17:30:00,234.44,0.04,9.38,23
26-03-2024,17:45:00,235.64,0.07,16.49,41
26-03-2024,18:00:00,236.45,0.05,11.82,3
26-03-2024,18:15:00,232.9,0.06,13.97,35
26-03-2024,18:30:00,232.2,0.05,11.61,29
26-03-2024,18:45:00,230.09,0.1,23.01,58
26-03-2024,19:00:00,236.74,0.1,23.67,59
26-03-2024,19:15:00,239.59,0.05,11.98,3
26-03-2024,19:30:00,239.7,0.09,21.57,54
26-03-2024,19:45:00,234.12,0.05,11.71,29
26-03-2024,20:00:00,234.32,0.06,14.06,35
26-03-2024,20:15:00,236.18,0.05,11.81,3
26-03-2024,20:30:00,230.72,0.03,6.92,17
26-03-2024,20:45:00,230.95,0.04,9.24,23
