Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
19-03-2024,17:00:00,238.21,0.04,9.53,0.0024
19-03-2024,17:15:00,237.95,0.04,9.52,0.0024
19-03-2024,17:30:00,234.2,0.07,16.39,0.0041
19-03-2024,17:45:00,237.3,0.07,16.61,0.0042
19-03-2024,18:00:00,233.31,0.1,23.33,0.0058
19-03-2024,18:15:00,231.65,0.1,23.17,0.0058
19-03-2024,18:30:00,230.59,0.07,16.14,0.004
19-03-2024,18:45:00,239.47,0.09,21.55,0.0054
19-03-2024,19:00:00,233.01,0.06,13.98,0.0035
19-03-2024,19:15:00,237.15,0.03,7.11,0.0018
19-03-2024,19:30:00,235,0.07,16.45,0.0041
19-03-2024,19:45:00,239.22,0.03,7.18,0.0018
19-03-2024,20:00:00,239.49,0.03,7.18,0.0018
19-03-2024,20:15:00,232,0.07,16.24,0.0041
19-03-2024,20:30:00,230.16,0.05,11.51,0.0029
19-03-2024,20:45:00,239.21,0.09,21.53,0.0054
19-03-2024,21:00:00,236.03,0.08,18.88,0.0047
19-03-2024,21:15:00,233.26,0.07,16.33,0.0041
19-03-2024,21:30:00,233.05,0.04,9.32,0.0023
19-03-2024,21:45:00,233.21,0.04,9.33,0.0023
19-03-2024,22:00:00,234.49,0.08,18.76,0.0047
19-03-2024,22:15:00,236.11,0.1,23.61,0.0059
19-03-2024,22:30:00,232.65,0.08,18.61,0.0047
19-03-2024,22:45:00,234.26,0.09,21.08,0.0053
19-03-2024,23:00:00,239.69,0.06,14.38,0.0036
19-03-2024,23:15:00,234.28,0.06,14.06,0.0035
19-03-2024,23:30:00,237.36,0.07,16.62,0.0042
19-03-2024,23:45:00,236.52,0.09,21.29,0.0053
20-03-2024,00:00:00,238.64,0.07,16.7,0.0042
20-03-2024,00:15:00,231.18,0.05,11.56,0.0029
20-03-2024,00:30:00,231.26,0.09,20.81,0.0052
20-03-2024,00:45:00,230.29,0.08,18.42,0.0046
20-03-2024,00:00:00,237.15,0.1,23.72,0.0059
20-03-2024,00:15:00,230.38,0.05,11.52,0.0029
20-03-2024,00:30:00,234.51,0.08,18.76,0.0047
20-03-2024,00:45:00,236.56,0.07,16.56,0.0041
20-03-2024,01:00:00,234.18,0.09,21.08,0.0053
20-03-2024,01:15:00,234.43,0.04,9.38,0.0023
20-03-2024,01:30:00,234.88,0.06,14.09,0.0035
20-03-2024,01:45:00,236.32,0.09,21.27,0.0053
20-03-2024,02:00:00,232.76,0.09,20.95,0.0052
20-03-2024,02:15:00,233.13,0.04,9.33,0.0023
20-03-2024,02:30:00,239.03,0.07,16.73,0.0042
20-03-2024,02:45:00,234.07,0.06,14.04,0.0035
20-03-2024,03:00:00,232.95,0.09,20.97,0.0052
20-03-2024,03:15:00,235.65,0.06,14.14,0.0035
20-03-2024,03:30:00,238.8,0.05,11.94,0.003
20-03-2024,03:45:00,232.12,0.08,18.57,0.0046
20-03-2024,04:00:00,232.9,0.04,9.32,0.0023
20-03-2024,04:15:00,233.18,0.04,9.33,0.0023
20-03-2024,04:30:00,230.24,0.03,6.91,0.0017
20-03-2024,04:45:00,233.94,0.1,23.39,0.0058
20-03-2024,05:00:00,234.52,0.07,16.42,0.0041
20-03-2024,05:15:00,235.15,0.07,16.46,0.0041
20-03-2024,05:30:00,230.28,0.04,9.21,0.0023
20-03-2024,05:45:00,230.16,0.07,16.11,0.004
20-03-2024,06:00:00,239.95,0.07,16.8,0.0042
20-03-2024,06:15:00,236.31,0.08,18.9,0.0047
20-03-2024,06:30:00,233.78,0.08,18.7,0.0047
20-03-2024,06:45:00,238.85,0.07,16.72,0.0042
20-03-2024,07:00:00,231.32,0.07,16.19,0.004
20-03-2024,07:15:00,238.24,0.08,19.06,0.0048
20-03-2024,07:30:00,231.67,0.1,23.17,0.0058
20-03-2024,07:45:00,238.47,0.04,9.54,0.0024
20-03-2024,08:00:00,236.18,0.08,18.89,0.0047
20-03-2024,08:15:00,233.99,0.09,21.06,0.0053
20-03-2024,08:30:00,232.42,0.04,9.3,0.0023
20-03-2024,08:45:00,231.73,0.05,11.59,0.0029
20-03-2024,09:00:00,236.51,0.04,9.46,0.0024
20-03-2024,09:15:00,239.22,0.08,19.14,0.0048
20-03-2024,09:30:00,233.01,0.08,18.64,0.0047
20-03-2024,09:45:00,230.58,0.04,9.22,0.0023
20-03-2024,10:00:00,234.63,0.09,21.12,0.0053
20-03-2024,10:15:00,236.82,0.05,11.84,0.003
20-03-2024,10:30:00,239.64,0.06,14.38,0.0036
20-03-2024,10:45:00,237.01,0.06,14.22,0.0036
20-03-2024,11:00:00,237.27,0.09,21.35,0.0053
20-03-2024,11:15:00,232.3,0.1,23.23,0.0058
20-03-2024,11:30:00,239.06,0.07,16.73,0.0042
20-03-2024,11:45:00,237.18,0.06,14.23,0.0036
20-03-2024,12:00:00,236.68,0.04,9.47,0.0024
20-03-2024,12:15:00,232.73,0.07,16.29,0.0041
20-03-2024,12:30:00,230.09,0.05,11.5,0.0029
20-03-2024,12:45:00,232.75,0.06,13.96,0.0035
20-03-2024,13:00:00,231.52,0.09,20.84,0.0052
20-03-2024,13:15:00,237.87,0.07,16.65,0.0042
20-03-2024,13:30:00,235.72,0.06,14.14,0.0035
20-03-2024,13:45:00,235.31,0.05,11.77,0.0029
20-03-2024,14:00:00,230.02,0.08,18.4,0.0046
20-03-2024,14:15:00,236.01,0.05,11.8,0.003
20-03-2024,14:30:00,231.03,0.1,23.1,0.0058
20-03-2024,14:45:00,235.27,0.08,18.82,0.0047
20-03-2024,15:00:00,238.84,0.09,21.5,0.0054
20-03-2024,15:15:00,235.57,0.06,14.13,0.0035
20-03-2024,15:30:00,237.81,0.08,19.02,0.0048
20-03-2024,15:45:00,234.12,0.04,9.36,0.0023
20-03-2024,16:00:00,234.32,0.04,9.37,0.0023
20-03-2024,16:15:00,230.63,0.06,13.84,0.0035
20-03-2024,16:30:00,232.23,0.06,13.93,0.0035
20-03-2024,16:45:00,236.44,0.08,18.92,0.0047
20-03-2024,17:00:00,232.95,0.06,13.98,0.0035
20-03-2024,17:15:00,237.92,0.07,16.65,0.0042
20-03-2024,17:30:00,237.02,0.06,14.22,0.0036
20-03-2024,17:45:00,235.11,0.1,23.51,0.0059
20-03-2024,18:00:00,231.95,0.03,6.96,0.0017
20-03-2024,18:15:00,235.56,0.05,11.78,0.0029
20-03-2024,18:30:00,238.1,0.05,11.91,0.003
20-03-2024,18:45:00,231.5,0.05,11.58,0.0029
20-03-2024,19:00:00,238.07,0.09,21.43,0.0054
20-03-2024,19:15:00,236.9,0.06,14.21,0.0036
20-03-2024,19:30:00,234.93,0.1,23.49,0.0059
20-03-2024,19:45:00,231.3,0.07,16.19,0.004
20-03-2024,20:00:00,239.66,0.04,9.59,0.0024
20-03-2024,20:15:00,236.39,0.09,21.28,0.0053
20-03-2024,20:30:00,237.68,0.06,14.26,0.0036
20-03-2024,20:45:00,234.68,0.08,18.77,0.0047
20-03-2024,21:00:00,230.54,0.06,13.83,0.0035
20-03-2024,21:15:00,232.39,0.08,18.59,0.0046
20-03-2024,21:30:00,236.44,0.06,14.19,0.0035
20-03-2024,21:45:00,230.89,0.1,23.09,0.0058
20-03-2024,22:00:00,232.29,0.05,11.61,0.0029
20-03-2024,22:15:00,233.49,0.07,16.34,0.0041
20-03-2024,22:30:00,231.45,0.08,18.52,0.0046
20-03-2024,22:45:00,238.25,0.08,19.06,0.0048
20-03-2024,23:00:00,231.21,0.07,16.18,0.004
20-03-2024,23:15:00,233.57,0.1,23.36,0.0058
20-03-2024,23:30:00,230.04,0.06,13.8,0.0035
20-03-2024,23:45:00,231.46,0.07,16.2,0.004
21-03-2024,00:00:00,233.08,0.1,23.31,0.0058
21-03-2024,00:15:00,232.56,0.07,16.28,0.0041
21-03-2024,00:30:00,233.5,0.04,9.34,0.0023
21-03-2024,00:45:00,232.39,0.05,11.62,0.0029
21-03-2024,00:00:00,231,0.04,9.24,0.0023
21-03-2024,00:15:00,238.46,0.09,21.46,0.0054
21-03-2024,00:30:00,234.17,0.08,18.73,0.0047
21-03-2024,00:45:00,237.2,0.09,21.35,0.0053
21-03-2024,01:00:00,232.91,0.06,13.97,0.0035
21-03-2024,01:15:00,231.5,0.09,20.84,0.0052
21-03-2024,01:30:00,236.91,0.08,18.95,0.0047
21-03-2024,01:45:00,233.57,0.05,11.68,0.0029
21-03-2024,02:00:00,239.82,0.03,7.19,0.0018
21-03-2024,02:15:00,239.51,0.06,14.37,0.0036
21-03-2024,02:30:00,235.79,0.09,21.22,0.0053
21-03-2024,02:45:00,237.8,0.09,21.4,0.0053
21-03-2024,03:00:00,232.98,0.04,9.32,0.0023
21-03-2024,03:15:00,231.6,0.08,18.53,0.0046
21-03-2024,03:30:00,231.52,0.09,20.84,0.0052
21-03-2024,03:45:00,232.75,0.08,18.62,0.0047
21-03-2024,04:00:00,239.59,0.04,9.58,0.0024
21-03-2024,04:15:00,236.18,0.09,21.26,0.0053
21-03-2024,04:30:00,239.54,0.04,9.58,0.0024
21-03-2024,04:45:00,237.03,0.06,14.22,0.0036
21-03-2024,05:00:00,238.74,0.08,19.1,0.0048
21-03-2024,05:15:00,239.59,0.06,14.38,0.0036
21-03-2024,05:30:00,238.72,0.07,16.71,0.0042
21-03-2024,05:45:00,232.87,0.06,13.97,0.0035
21-03-2024,06:00:00,236.34,0.08,18.91,0.0047
21-03-2024,06:15:00,235.17,0.09,21.17,0.0053
21-03-2024,06:30:00,238.62,0.04,9.54,0.0024
21-03-2024,06:45:00,238.12,0.08,19.05,0.0048
21-03-2024,07:00:00,230.5,0.06,13.83,0.0035
21-03-2024,07:15:00,232.29,0.1,23.23,0.0058
21-03-2024,07:30:00,237.11,0.09,21.34,0.0053
21-03-2024,07:45:00,236.48,0.08,18.92,0.0047
21-03-2024,08:00:00,236.68,0.05,11.83,0.003
21-03-2024,08:15:00,238.77,0.09,21.49,0.0054
21-03-2024,08:30:00,230.6,0.04,9.22,0.0023
21-03-2024,08:45:00,234.88,0.04,9.4,0.0024
21-03-2024,09:00:00,236.08,0.05,11.8,0.003
21-03-2024,09:15:00,236.97,0.07,16.59,0.0041
21-03-2024,09:30:00,238.53,0.05,11.93,0.003
21-03-2024,09:45:00,230.94,0.06,13.86,0.0035
21-03-2024,10:00:00,232.47,0.09,20.92,0.0052
21-03-2024,10:15:00,238.28,0.07,16.68,0.0042
21-03-2024,10:30:00,236.11,0.07,16.53,0.0041
21-03-2024,10:45:00,236.7,0.04,9.47,0.0024
21-03-2024,11:00:00,233.04,0.03,6.99,0.0017
21-03-2024,11:15:00,239.02,0.06,14.34,0.0036
21-03-2024,11:30:00,230.93,0.06,13.86,0.0035
21-03-2024,11:45:00,238.25,0.04,9.53,0.0024
21-03-2024,12:00:00,231.68,0.05,11.58,0.0029
21-03-2024,12:15:00,230.9,0.07,16.16,0.004
21-03-2024,12:30:00,235.6,0.05,11.78,0.0029
21-03-2024,12:45:00,232.84,0.07,16.3,0.0041
21-03-2024,13:00:00,233.46,0.1,23.35,0.0058
21-03-2024,13:15:00,231.88,0.08,18.55,0.0046
21-03-2024,13:30:00,236.15,0.03,7.08,0.0018
21-03-2024,13:45:00,233.84,0.08,18.71,0.0047
21-03-2024,14:00:00,233.45,0.04,9.34,0.0023
21-03-2024,14:15:00,234.89,0.05,11.74,0.0029
21-03-2024,14:30:00,231.45,0.1,23.14,0.0058
21-03-2024,14:45:00,237.21,0.08,18.98,0.0047
21-03-2024,15:00:00,237.49,0.07,16.62,0.0042
21-03-2024,15:15:00,239.81,0.08,19.18,0.0048
21-03-2024,15:30:00,238.22,0.04,9.53,0.0024
21-03-2024,15:45:00,234.04,0.08,18.72,0.0047
21-03-2024,16:00:00,238.55,0.04,9.54,0.0024
21-03-2024,16:15:00,238.61,0.04,9.54,0.0024
21-03-2024,16:30:00,236.38,0.06,14.18,0.0035
21-03-2024,16:45:00,230.46,0.08,18.44,0.0046
21-03-2024,17:00:00,235.3,0.09,21.18,0.0053
21-03-2024,17:15:00,238.94,0.06,14.34,0.0036
21-03-2024,17:30:00,230.36,0.08,18.43,0.0046
21-03-2024,17:45:00,236.69,0.04,9.47,0.0024
21-03-2024,18:00:00,234.06,0.09,21.07,0.0053
21-03-2024,18:15:00,233.14,0.05,11.66,0.0029
21-03-2024,18:30:00,230.68,0.06,13.84,0.0035
21-03-2024,18:45:00,238.37,0.09,21.45,0.0054
21-03-2024,19:00:00,239.77,0.1,23.98,0.006
21-03-2024,19:15:00,232.55,0.05,11.63,0.0029
21-03-2024,19:30:00,235.97,0.05,11.8,0.003
21-03-2024,19:45:00,235.68,0.04,9.43,0.0024
21-03-2024,20:00:00,235.53,0.05,11.78,0.0029
21-03-2024,20:15:00,231.74,0.08,18.54,0.0046
21-03-2024,20:30:00,238,0.09,21.42,0.0054
21-03-2024,20:45:00,234.18,0.06,14.05,0.0035
21-03-2024,21:00:00,239.9,0.07,16.79,0.0042
21-03-2024,21:15:00,231.62,0.09,20.85,0.0052
21-03-2024,21:30:00,231.97,0.05,11.6,0.0029
21-03-2024,21:45:00,239.2,0.07,16.74,0.0042
21-03-2024,22:00:00,237.27,0.08,18.98,0.0047
21-03-2024,22:15:00,234.56,0.07,16.42,0.0041
21-03-2024,22:30:00,230.01,0.06,13.8,0.0035
21-03-2024,22:45:00,234.45,0.04,9.38,0.0023
21-03-2024,23:00:00,236.23,0.09,21.26,0.0053
21-03-2024,23:15:00,238.66,0.09,21.48,0.0054
21-03-2024,23:30:00,230.74,0.05,11.54,0.0029
21-03-2024,23:45:00,232.58,0.03,6.98,0.0017
22-03-2024,00:00:00,239.36,0.07,16.76,0.0042
22-03-2024,00:15:00,234.89,0.06,14.09,0.0035
22-03-2024,00:30:00,234.91,0.1,23.49,0.0059
22-03-2024,00:45:00,234.78,0.08,18.78,0.0047
22-03-2024,00:00:00,234.16,0.06,14.05,0.0035
22-03-2024,00:15:00,235.11,0.04,9.4,0.0024
22-03-2024,00:30:00,237.64,0.08,19.01,0.0048
22-03-2024,00:45:00,239.61,0.05,11.98,0.003
22-03-2024,01:00:00,230.97,0.04,9.24,0.0023
22-03-2024,01:15:00,237.96,0.09,21.42,0.0054
22-03-2024,01:30:00,237.03,0.09,21.33,0.0053
22-03-2024,01:45:00,237.71,0.03,7.13,0.0018
22-03-2024,02:00:00,234.59,0.06,14.08,0.0035
22-03-2024,02:15:00,237.25,0.07,16.61,0.0042
22-03-2024,02:30:00,235.61,0.04,9.42,0.0024
22-03-2024,02:45:00,238.74,0.04,9.55,0.0024
22-03-2024,03:00:00,230.92,0.08,18.47,0.0046
22-03-2024,03:15:00,231.97,0.06,13.92,0.0035
22-03-2024,03:30:00,236.32,0.04,9.45,0.0024
22-03-2024,03:45:00,234.21,0.05,11.71,0.0029
22-03-2024,04:00:00,233.44,0.05,11.67,0.0029
22-03-2024,04:15:00,233.07,0.09,20.98,0.0052
22-03-2024,04:30:00,236.48,0.1,23.65,0.0059
22-03-2024,04:45:00,232.92,0.06,13.98,0.0035
22-03-2024,05:00:00,230.88,0.08,18.47,0.0046
22-03-2024,05:15:00,230.33,0.1,23.03,0.0058
22-03-2024,05:30:00,238.8,0.04,9.55,0.0024
22-03-2024,05:45:00,239.71,0.04,9.59,0.0024
22-03-2024,06:00:00,236.68,0.05,11.83,0.003
22-03-2024,06:15:00,235.48,0.07,16.48,0.0041
22-03-2024,06:30:00,239.01,0.09,21.51,0.0054
22-03-2024,06:45:00,233.2,0.04,9.33,0.0023
22-03-2024,07:00:00,238.52,0.1,23.85,0.006
22-03-2024,07:15:00,239.16,0.08,19.13,0.0048
22-03-2024,07:30:00,234.85,0.05,11.74,0.0029
22-03-2024,07:45:00,231.2,0.08,18.5,0.0046
22-03-2024,08:00:00,238.65,0.09,21.48,0.0054
22-03-2024,08:15:00,237,0.1,23.7,0.0059
22-03-2024,08:30:00,238.34,0.06,14.3,0.0036
22-03-2024,08:45:00,235.52,0.05,11.78,0.0029
22-03-2024,09:00:00,235.78,0.1,23.58,0.0059
22-03-2024,09:15:00,230.37,0.03,6.91,0.0017
22-03-2024,09:30:00,232.26,0.06,13.94,0.0035
22-03-2024,09:45:00,231.28,0.04,9.25,0.0023
22-03-2024,10:00:00,233.79,0.09,21.04,0.0053
22-03-2024,10:15:00,237.52,0.04,9.5,0.0024
22-03-2024,10:30:00,234.35,0.08,18.75,0.0047
22-03-2024,10:45:00,233.16,0.04,9.33,0.0023
22-03-2024,11:00:00,233.6,0.07,16.35,0.0041
22-03-2024,11:15:00,238.25,0.08,19.06,0.0048
22-03-2024,11:30:00,239.15,0.1,23.92,0.006
22-03-2024,11:45:00,239.52,0.03,7.19,0.0018
22-03-2024,12:00:00,235.59,0.08,18.85,0.0047
22-03-2024,12:15:00,238.84,0.07,16.72,0.0042
22-03-2024,12:30:00,237.16,0.06,14.23,0.0036
22-03-2024,12:45:00,238.9,0.1,23.89,0.006
22-03-2024,13:00:00,231.38,0.09,20.82,0.0052
22-03-2024,13:15:00,235.04,0.1,23.5,0.0059
22-03-2024,13:30:00,231.29,0.08,18.5,0.0046
22-03-2024,13:45:00,238.77,0.06,14.33,0.0036
22-03-2024,14:00:00,238.41,0.03,7.15,0.0018
22-03-2024,14:15:00,236.99,0.05,11.85,0.003
22-03-2024,14:30:00,232.8,0.07,16.3,0.0041
22-03-2024,14:45:00,234.7,0.04,9.39,0.0023
22-03-2024,15:00:00,233.63,0.07,16.35,0.0041
22-03-2024,15:15:00,231.77,0.07,16.22,0.0041
22-03-2024,15:30:00,239.53,0.07,16.77,0.0042
22-03-2024,15:45:00,237.12,0.05,11.86,0.003
22-03-2024,16:00:00,236.31,0.06,14.18,0.0035
22-03-2024,16:15:00,230.93,0.06,13.86,0.0035
22-03-2024,16:30:00,235.92,0.04,9.44,0.0024
22-03-2024,16:45:00,231.32,0.08,18.51,0.0046
22-03-2024,17:00:00,230.39,0.07,16.13,0.004
22-03-2024,17:15:00,239.37,0.06,14.36,0.0036
22-03-2024,17:30:00,239.78,0.05,11.99,0.003
22-03-2024,17:45:00,236.62,0.03,7.1,0.0018
22-03-2024,18:00:00,233.62,0.05,11.68,0.0029
22-03-2024,18:15:00,232.42,0.08,18.59,0.0046
22-03-2024,18:30:00,231.93,0.04,9.28,0.0023
22-03-2024,18:45:00,230.54,0.06,13.83,0.0035
22-03-2024,19:00:00,235.27,0.03,7.06,0.0018
22-03-2024,19:15:00,231.98,0.09,20.88,0.0052
22-03-2024,19:30:00,239.28,0.07,16.75,0.0042
22-03-2024,19:45:00,230.45,0.07,16.13,0.004
22-03-2024,20:00:00,231.54,0.1,23.15,0.0058
22-03-2024,20:15:00,235.42,0.09,21.19,0.0053
22-03-2024,20:30:00,233.59,0.08,18.69,0.0047
22-03-2024,20:45:00,239.66,0.03,7.19,0.0018
22-03-2024,21:00:00,233.58,0.03,7.01,0.0018
22-03-2024,21:15:00,236.22,0.07,16.54,0.0041
22-03-2024,21:30:00,230.72,0.08,18.46,0.0046
22-03-2024,21:45:00,238.7,0.08,19.1,0.0048
22-03-2024,22:00:00,234.28,0.08,18.74,0.0047
22-03-2024,22:15:00,231.79,0.06,13.91,0.0035
22-03-2024,22:30:00,231.92,0.04,9.28,0.0023
22-03-2024,22:45:00,236.15,0.05,11.81,0.003
22-03-2024,23:00:00,230.04,0.07,16.1,0.004
22-03-2024,23:15:00,231.67,0.03,6.95,0.0017
22-03-2024,23:30:00,237.26,0.08,18.98,0.0047
22-03-2024,23:45:00,235.72,0.07,16.5,0.0041
23-03-2024,00:00:00,235.35,0.07,16.47,0.0041
23-03-2024,00:15:00,235.63,0.09,21.21,0.0053
23-03-2024,00:30:00,237.85,0.05,11.89,0.003
23-03-2024,00:45:00,236.55,0.1,23.66,0.0059
23-03-2024,00:00:00,239.93,0.03,7.2,0.0018
23-03-2024,00:15:00,235.3,0.08,18.82,0.0047
23-03-2024,00:30:00,230.18,0.08,18.41,0.0046
23-03-2024,00:45:00,231.87,0.05,11.59,0.0029
23-03-2024,01:00:00,232.65,0.06,13.96,0.0035
23-03-2024,01:15:00,233.63,0.1,23.36,0.0058
23-03-2024,01:30:00,231.76,0.08,18.54,0.0046
23-03-2024,01:45:00,236.66,0.07,16.57,0.0041
23-03-2024,02:00:00,239.72,0.09,21.57,0.0054
23-03-2024,02:15:00,237.25,0.06,14.23,0.0036
23-03-2024,02:30:00,230.28,0.05,11.51,0.0029
23-03-2024,02:45:00,230.1,0.09,20.71,0.0052
23-03-2024,03:00:00,237.15,0.07,16.6,0.0042
23-03-2024,03:15:00,239.88,0.06,14.39,0.0036
23-03-2024,03:30:00,235.15,0.04,9.41,0.0024
23-03-2024,03:45:00,237.2,0.04,9.49,0.0024
23-03-2024,04:00:00,235.21,0.1,23.52,0.0059
23-03-2024,04:15:00,235.12,0.1,23.51,0.0059
23-03-2024,04:30:00,231.13,0.06,13.87,0.0035
23-03-2024,04:45:00,238.58,0.04,9.54,0.0024
23-03-2024,05:00:00,232.79,0.06,13.97,0.0035
23-03-2024,05:15:00,235.98,0.09,21.24,0.0053
23-03-2024,05:30:00,237.93,0.06,14.28,0.0036
23-03-2024,05:45:00,237.76,0.09,21.4,0.0053
23-03-2024,06:00:00,232.2,0.1,23.22,0.0058
23-03-2024,06:15:00,233.89,0.1,23.39,0.0058
23-03-2024,06:30:00,238.12,0.09,21.43,0.0054
23-03-2024,06:45:00,234.14,0.07,16.39,0.0041
23-03-2024,07:00:00,235.55,0.04,9.42,0.0024
23-03-2024,07:15:00,233.95,0.1,23.39,0.0058
23-03-2024,07:30:00,239.26,0.06,14.36,0.0036
23-03-2024,07:45:00,237.58,0.07,16.63,0.0042
23-03-2024,08:00:00,234.46,0.08,18.76,0.0047
23-03-2024,08:15:00,230.01,0.1,23,0.0057
23-03-2024,08:30:00,239.3,0.09,21.54,0.0054
23-03-2024,08:45:00,236.94,0.09,21.32,0.0053
23-03-2024,09:00:00,239.83,0.05,11.99,0.003
23-03-2024,09:15:00,237.42,0.08,18.99,0.0047
23-03-2024,09:30:00,236.99,0.08,18.96,0.0047
23-03-2024,09:45:00,239.11,0.09,21.52,0.0054
23-03-2024,10:00:00,230.52,0.1,23.05,0.0058
23-03-2024,10:15:00,235.78,0.09,21.22,0.0053
23-03-2024,10:30:00,235.68,0.03,7.07,0.0018
23-03-2024,10:45:00,237.72,0.05,11.89,0.003
23-03-2024,11:00:00,239.29,0.07,16.75,0.0042
23-03-2024,11:15:00,236.17,0.06,14.17,0.0035
23-03-2024,11:30:00,231.76,0.05,11.59,0.0029
23-03-2024,11:45:00,234.27,0.04,9.37,0.0023
23-03-2024,12:00:00,234.73,0.04,9.39,0.0023
23-03-2024,12:15:00,232.41,0.07,16.27,0.0041
23-03-2024,12:30:00,231.58,0.06,13.89,0.0035
23-03-2024,12:45:00,234.24,0.04,9.37,0.0023
23-03-2024,13:00:00,239.77,0.04,9.59,0.0024
23-03-2024,13:15:00,237.04,0.06,14.22,0.0036
23-03-2024,13:30:00,234.28,0.08,18.74,0.0047
23-03-2024,13:45:00,234.82,0.05,11.74,0.0029
23-03-2024,14:00:00,232.89,0.04,9.32,0.0023
23-03-2024,14:15:00,232.67,0.03,6.98,0.0017
23-03-2024,14:30:00,232.53,0.05,11.63,0.0029
23-03-2024,14:45:00,231.37,0.04,9.25,0.0023
23-03-2024,15:00:00,233.26,0.08,18.66,0.0047
23-03-2024,15:15:00,231.87,0.09,20.87,0.0052
23-03-2024,15:30:00,230.41,0.08,18.43,0.0046
23-03-2024,15:45:00,231.6,0.04,9.26,0.0023
23-03-2024,16:00:00,234.26,0.06,14.06,0.0035
23-03-2024,16:15:00,231.11,0.07,16.18,0.004
23-03-2024,16:30:00,232.77,0.09,20.95,0.0052
23-03-2024,16:45:00,238.75,0.04,9.55,0.0024
23-03-2024,17:00:00,235.88,0.08,18.87,0.0047
23-03-2024,17:15:00,231.85,0.09,20.87,0.0052
23-03-2024,17:30:00,238.13,0.06,14.29,0.0036
23-03-2024,17:45:00,238.08,0.06,14.28,0.0036
23-03-2024,18:00:00,232.36,0.09,20.91,0.0052
23-03-2024,18:15:00,239.23,0.06,14.35,0.0036
23-03-2024,18:30:00,239.44,0.06,14.37,0.0036
23-03-2024,18:45:00,233.96,0.05,11.7,0.0029
23-03-2024,19:00:00,230.74,0.06,13.84,0.0035
23-03-2024,19:15:00,234.61,0.1,23.46,0.0059
23-03-2024,19:30:00,235.42,0.1,23.54,0.0059
23-03-2024,19:45:00,238.53,0.04,9.54,0.0024
23-03-2024,20:00:00,235.26,0.05,11.76,0.0029
23-03-2024,20:15:00,237.59,0.05,11.88,0.003
23-03-2024,20:30:00,238.81,0.03,7.16,0.0018
23-03-2024,20:45:00,233.99,0.03,7.02,0.0018
23-03-2024,21:00:00,233.59,0.1,23.36,0.0058
23-03-2024,21:15:00,238.9,0.06,14.33,0.0036
23-03-2024,21:30:00,230.41,0.07,16.13,0.004
23-03-2024,21:45:00,234.09,0.09,21.07,0.0053
23-03-2024,22:00:00,235.51,0.05,11.78,0.0029
23-03-2024,22:15:00,236.16,0.05,11.81,0.003
23-03-2024,22:30:00,236.82,0.06,14.21,0.0036
23-03-2024,22:45:00,239.9,0.08,19.19,0.0048
23-03-2024,23:00:00,234.38,0.08,18.75,0.0047
23-03-2024,23:15:00,239.02,0.04,9.56,0.0024
23-03-2024,23:30:00,233.62,0.05,11.68,0.0029
23-03-2024,23:45:00,234.25,0.07,16.4,0.0041
24-03-2024,00:00:00,235,0.08,18.8,0.0047
24-03-2024,00:15:00,232.78,0.09,20.95,0.0052
24-03-2024,00:30:00,239.94,0.06,14.4,0.0036
24-03-2024,00:45:00,232.95,0.05,11.65,0.0029
24-03-2024,00:00:00,235.12,0.05,11.76,0.0029
24-03-2024,00:15:00,233.44,0.04,9.34,0.0023
24-03-2024,00:30:00,236.94,0.04,9.48,0.0024
24-03-2024,00:45:00,233.38,0.05,11.67,0.0029
24-03-2024,01:00:00,237.01,0.06,14.22,0.0036
24-03-2024,01:15:00,233.79,0.03,7.01,0.0018
24-03-2024,01:30:00,232.64,0.04,9.31,0.0023
24-03-2024,01:45:00,231.94,0.1,23.19,0.0058
24-03-2024,02:00:00,234.02,0.08,18.72,0.0047
24-03-2024,02:15:00,231.66,0.04,9.27,0.0023
24-03-2024,02:30:00,235.66,0.08,18.85,0.0047
24-03-2024,02:45:00,236.63,0.03,7.1,0.0018
24-03-2024,03:00:00,231.36,0.08,18.51,0.0046
24-03-2024,03:15:00,236.1,0.08,18.89,0.0047
24-03-2024,03:30:00,236.9,0.04,9.48,0.0024
24-03-2024,03:45:00,237.59,0.05,11.88,0.003
24-03-2024,04:00:00,230.58,0.05,11.53,0.0029
24-03-2024,04:15:00,238.62,0.06,14.32,0.0036
24-03-2024,04:30:00,234.17,0.07,16.39,0.0041
24-03-2024,04:45:00,238.51,0.04,9.54,0.0024
24-03-2024,05:00:00,231.3,0.04,9.25,0.0023
24-03-2024,05:15:00,233.14,0.06,13.99,0.0035
24-03-2024,05:30:00,237.85,0.08,19.03,0.0048
24-03-2024,05:45:00,238.98,0.07,16.73,0.0042
24-03-2024,06:00:00,233.45,0.08,18.68,0.0047
24-03-2024,06:15:00,238.42,0.08,19.07,0.0048
24-03-2024,06:30:00,230.83,0.05,11.54,0.0029
24-03-2024,06:45:00,235.14,0.07,16.46,0.0041
24-03-2024,07:00:00,234.58,0.05,11.73,0.0029
24-03-2024,07:15:00,234.83,0.04,9.39,0.0023
24-03-2024,07:30:00,230.82,0.04,9.23,0.0023
24-03-2024,07:45:00,233.56,0.06,14.01,0.0035
24-03-2024,08:00:00,234.56,0.08,18.76,0.0047
24-03-2024,08:15:00,231.18,0.09,20.81,0.0052
24-03-2024,08:30:00,239.29,0.07,16.75,0.0042
